frame,x0,y0,dx0,dy0,x1,y1,dx1,dy1,x2,y2,dx2,dy2,x3,y3,dx3,dy3,x4,y4,dx4,dy4,x5,y5,dx5,dy5,x6,y6,dx6,dy6,x7,y7,dx7,dy7,x8,y8,dx8,dy8,x9,y9,dx9,dy9,x10,y10,dx10,dy10,x11,y11,dx11,dy11,x12,y12,dx12,dy12,x13,y13,dx13,dy13,x14,y14,dx14,dy14,x15,y15,dx15,dy15,x16,y16,dx16,dy16
64,7.149302959442139,-4.664291858673096,1.9851832389831543,-2.3762259483337402,7.123974800109863,-5.2128400802612305,2.126946449279785,-2.6263482570648193,6.8690290451049805,-5.10850191116333,1.69175386428833,-2.5637950897216797,6.130847454071045,-6.038296222686768,1.8943228721618652,-2.6479990482330322,5.708178520202637,-5.559911251068115,0.8277368545532227,-2.539794921875,4.266943454742432,-4.949973106384277,0.9819469451904297,-1.8609404563903809,4.748988151550293,-4.073826313018799,0.8851315975189209,-1.8002204895019531,4.241752624511719,-2.4255354404449463,1.1420495510101318,-0.7478452920913696,4.572441101074219,-0.6710876226425171,1.073436975479126,-0.5214933753013611,6.845114707946777,-1.3980878591537476,1.9317626953125,-0.6928866505622864,7.174391269683838,-1.0145388841629028,2.024280071258545,-0.5824664831161499,-0.09679462015628815,-0.1410837024450302,0.06491124629974365,-0.013637885451316833,0.09679558128118515,0.1410837024450302,-0.06490959972143173,0.01363721489906311,1.4690572023391724,2.286357879638672,0.7443935871124268,0.6029914617538452,1.7508115768432617,3.0222342014312744,0.5895570516586304,0.673975944519043,-2.9816200733184814,3.0154993534088135,-0.9452030658721924,0.4995696544647217,-3.6586766242980957,3.991629123687744,-1.8877067565917969,0.7421050071716309
65,5.391205310821533,-4.72830057144165,-1.7580976486206055,-0.06400871276855469,5.371826648712158,-5.058654308319092,-1.752148151397705,0.15418577194213867,5.22260046005249,-5.044129848480225,-1.6464285850524902,0.06437206268310547,4.430116176605225,-5.314167499542236,-1.7007312774658203,0.7241287231445312,4.381972312927246,-5.0870537757873535,-1.3262062072753906,0.4728574752807617,2.8997740745544434,-4.264439582824707,-1.3671693801879883,0.6855335235595703,3.6766395568847656,-3.634773015975952,-1.0723485946655273,0.4390532970428467,3.184551477432251,-2.3150410652160645,-1.0572011470794678,0.11049437522888184,4.0606770515441895,-0.800190269947052,-0.5117640495300293,-0.1291026473045349,5.063943386077881,-1.6438908576965332,-1.7811713218688965,-0.24580299854278564,5.608908653259277,-1.0229370594024658,-1.5654826164245605,-0.008398175239562988,-0.14754724502563477,-0.11470728367567062,-0.05075262486934662,0.02637641876935959,0.14754724502563477,0.11470728367567062,0.050751663744449615,-0.02637641876935959,1.8198676109313965,0.9200060367584229,0.3508104085922241,-1.366351842880249,1.4933212995529175,1.381648063659668,-0.25749027729034424,-1.6405861377716064,-0.7720068693161011,2.1268742084503174,2.20961332321167,-0.8886251449584961,-2.435835599899292,2.5583019256591797,1.2228410243988037,-1.4333271980285645
66,4.767514228820801,-5.157619953155518,-0.6236910820007324,-0.4293193817138672,4.718523025512695,-5.449896812438965,-0.6533036231994629,-0.39124250411987305,4.5923027992248535,-5.451852798461914,-0.6302976608276367,-0.40772294998168945,3.6271204948425293,-5.454858303070068,-0.8029956817626953,-0.14069080352783203,3.7313170433044434,-5.335636138916016,-0.6506552696228027,-0.2485823631286621,2.145066738128662,-4.07997465133667,-0.7547073364257812,0.1844649314880371,3.0819485187530518,-3.730328321456909,-0.5946910381317139,-0.09555530548095703,3.0628366470336914,-1.9429165124893188,-0.12171483039855957,0.3721245527267456,3.5536751747131348,-1.0136799812316895,-0.5070018768310547,-0.21348971128463745,5.0846734046936035,-1.5210577249526978,0.020730018615722656,0.12283313274383545,5.473361015319824,-1.4819399118423462,-0.13554763793945312,-0.45900285243988037,-0.4578602612018585,-0.10397583246231079,-0.31031301617622375,0.010731451213359833,0.4578602612018585,0.10397583246231079,0.31031301617622375,-0.010731451213359833,1.1385139226913452,0.4658966362476349,-0.6813536882400513,-0.45410940051078796,4.3268890380859375,0.8201314806938171,2.8335676193237305,-0.5615165829658508,-2.3739726543426514,1.3960188627243042,-1.6019657850265503,-0.7308553457260132,1.6920104026794434,1.74168062210083,4.127845764160156,-0.8166213035583496
67,3.7202727794647217,-4.721508979797363,-1.047241449356079,0.4361109733581543,3.571049451828003,-4.958880424499512,-1.1474735736846924,0.4910163879394531,3.5272066593170166,-4.9221367835998535,-1.065096139907837,0.5297160148620605,2.556363105773926,-4.850647449493408,-1.0707573890686035,0.6042108535766602,2.8168482780456543,-4.61214542388916,-0.9144687652587891,0.7234907150268555,1.6658254861831665,-3.551126480102539,-0.4792412519454956,0.5288481712341309,2.53743839263916,-3.060931921005249,-0.5445101261138916,0.6693964004516602,2.595884323120117,-1.9802395105361938,-0.4669523239135742,-0.037322998046875,3.455156087875366,-0.9387453198432922,-0.09851908683776855,0.07493466138839722,4.393064975738525,-1.409488558769226,-0.6916084289550781,0.11156916618347168,5.10125732421875,-1.2944443225860596,-0.3721036911010742,0.18749558925628662,-0.33010703325271606,-0.11505990475416183,0.12775322794914246,-0.011084072291851044,0.3301064074039459,0.11505929380655289,-0.1277538537979126,0.011083461344242096,1.3589318990707397,0.3155878782272339,0.22041797637939453,-0.150308758020401,2.870697021484375,0.7653772830963135,-1.4561920166015625,-0.05475419759750366,-1.591620922088623,1.1335268020629883,0.7823517322540283,-0.2624920606613159,-0.08664491772651672,1.6362015008926392,-1.7786552906036377,-0.10547912120819092
68,2.2100417613983154,-3.1616647243499756,-1.5102310180664062,1.5598442554473877,2.1016392707824707,-3.301222562789917,-1.4694101810455322,1.6576578617095947,2.0388550758361816,-3.2752573490142822,-1.488351583480835,1.6468794345855713,1.3757009506225586,-3.216413736343384,-1.1806621551513672,1.6342337131500244,1.495064616203308,-3.022921562194824,-1.3217836618423462,1.589223861694336,0.5812773108482361,-2.3875529766082764,-1.0845482349395752,1.1635735034942627,1.5180670022964478,-2.0376603603363037,-1.0193713903427124,1.0232715606689453,1.3621315956115723,-1.4321060180664062,-1.233752727508545,0.5481334924697876,2.246462821960449,-0.8123139142990112,-1.208693265914917,0.126431405544281,2.51279878616333,-1.1516475677490234,-1.8802661895751953,0.25784099102020264,3.1800453662872314,-1.0344727039337158,-1.9212119579315186,0.25997161865234375,-0.42559152841567993,-0.09103231877088547,-0.09548449516296387,0.024027585983276367,0.42559152841567993,0.09103153645992279,0.09548512101173401,-0.024027757346630096,0.3152233362197876,-0.02055649645626545,-1.0437085628509521,-0.3361443877220154,2.723484516143799,0.22174857556819916,-0.14721250534057617,-0.5436286926269531,-1.2058030366897583,0.6742172241210938,0.38581788539886475,-0.45930957794189453,1.8244309425354004,0.9312438368797302,1.9110758304595947,-0.7049576640129089
69,2.2794437408447266,-3.498892307281494,0.06940197944641113,-0.33722758293151855,2.1385767459869385,-3.6444497108459473,0.03693747520446777,-0.3432271480560303,2.083557605743408,-3.6121115684509277,0.04470252990722656,-0.3368542194366455,1.4104464054107666,-3.5317306518554688,0.03474545478820801,-0.31531691551208496,1.4906967878341675,-3.3159265518188477,-0.004367828369140625,-0.29300498962402344,0.666230320930481,-2.6460280418395996,0.08495301008224487,-0.25847506523132324,1.5869723558425903,-2.2558560371398926,0.06890535354614258,-0.21819567680358887,1.3157334327697754,-1.6890361309051514,-0.046398162841796875,-0.2569301128387451,2.5597689151763916,-0.9833822250366211,0.3133060932159424,-0.17106831073760986,2.483539581298828,-1.4746031761169434,-0.029259204864501953,-0.3229556083679199,3.5299596786499023,-1.2746167182922363,0.3499143123626709,-0.2401440143585205,-0.3096123933792114,-0.09415031224489212,0.1159791350364685,-0.003117993474006653,0.309611976146698,0.09414943307638168,-0.11597955226898193,0.003117896616458893,0.9954025745391846,0.15356378257274628,0.680179238319397,0.17412027716636658,1.94149649143219,0.44602587819099426,-0.7819880247116089,0.2242773026227951,-0.5093220472335815,0.8880674242973328,0.6964809894561768,0.213850200176239,0.05438513308763504,1.2131091356277466,-1.7700457572937012,0.28186529874801636
70,2.186873197555542,-3.929595947265625,-0.09257054328918457,-0.43070363998413086,2.0184357166290283,-4.079305171966553,-0.12014102935791016,-0.43485546112060547,1.9723292589187622,-4.048730850219727,-0.111228346824646,-0.43661928176879883,1.2205103635787964,-3.9373512268066406,-0.18993604183197021,-0.4056205749511719,1.3204245567321777,-3.719790458679199,-0.17027223110198975,-0.40386390686035156,0.559840738773346,-2.8843541145324707,-0.10638958215713501,-0.2383260726928711,1.4686377048492432,-2.4671154022216797,-0.11833465099334717,-0.2112593650817871,1.321894645690918,-1.8663039207458496,0.006161212921142578,-0.17726778984069824,2.5166592597961426,-1.0494807958602905,-0.04310965538024902,-0.06609857082366943,2.6910996437072754,-1.5683091878890991,0.20756006240844727,-0.09370601177215576,3.755242109298706,-1.3966028690338135,0.2252824306488037,-0.12198615074157715,-0.2930266857147217,-0.09897905588150024,0.016585707664489746,-0.004828743636608124,0.2930266857147217,0.09898003190755844,-0.01658529043197632,0.004830598831176758,0.8905164003372192,0.5599303245544434,-0.10488617420196533,0.4063665270805359,1.756812334060669,0.8790805339813232,-0.184684157371521,0.433054655790329,-0.9548981189727783,1.0755794048309326,-0.4455760717391968,0.18751198053359985,-0.6115177273750305,1.3977185487747192,-0.665902853012085,0.18460941314697266
71,1.8343496322631836,-3.696232557296753,-0.3525235652923584,0.23336338996887207,1.6707139015197754,-3.839531183242798,-0.34772181510925293,0.23977398872375488,1.6364290714263916,-3.81646728515625,-0.3359001874923706,0.23226356506347656,0.8993822336196899,-3.719329595565796,-0.32112812995910645,0.21802163124084473,0.9932524561882019,-3.522144079208374,-0.32717210054397583,0.1976463794708252,0.26697924733161926,-2.72552752494812,-0.2928614914417267,0.15882658958435059,1.1624276638031006,-2.280362367630005,-0.3062100410461426,0.1867530345916748,0.8535553812980652,-1.8207814693450928,-0.4683392643928528,0.045522451400756836,2.142285108566284,-0.9313092827796936,-0.3743741512298584,0.11817151308059692,2.0938899517059326,-1.6087889671325684,-0.5972096920013428,-0.04047977924346924,3.279130220413208,-1.2474240064620972,-0.47611188888549805,0.1491788625717163,-0.28206077218055725,-0.1062430590391159,0.010965913534164429,-0.007264003157615662,0.28206124901771545,0.1062430590391159,-0.010965436697006226,0.007263027131557465,0.7398898601531982,0.7589653730392456,-0.150626540184021,0.19903504848480225,1.506104588508606,1.071583867073059,-0.250707745552063,0.19250333309173584,-0.9167311191558838,1.1954151391983032,0.03816699981689453,0.1198357343673706,-0.6754642724990845,1.477099895477295,-0.06394654512405396,0.07938134670257568
72,1.8078868389129639,-3.8195886611938477,-0.026462793350219727,-0.12335610389709473,1.6283046007156372,-3.959071397781372,-0.042409300804138184,-0.11954021453857422,1.6146444082260132,-3.9432270526885986,-0.021784663200378418,-0.12675976753234863,0.8338479399681091,-3.819169282913208,-0.06553429365158081,-0.09983968734741211,0.9868812561035156,-3.6372196674346924,-0.006371200084686279,-0.11507558822631836,0.23284807801246643,-2.773836135864258,-0.03413116931915283,-0.048308610916137695,1.142688512802124,-2.3588781356811523,-0.019739151000976562,-0.07851576805114746,0.783230185508728,-1.831479549407959,-0.07032519578933716,-0.010698080062866211,2.0904202461242676,-0.9981778264045715,-0.0518648624420166,-0.06686854362487793,2.040574550628662,-1.7050837278366089,-0.05331540107727051,-0.09629476070404053,3.307741641998291,-1.3635963201522827,0.028611421585083008,-0.11617231369018555,-0.28715378046035767,-0.10456756502389908,-0.005093008279800415,0.0016754940152168274,0.28715378046035767,0.10456661880016327,0.005092531442642212,-0.0016764402389526367,0.8029120564460754,0.7264837026596069,0.0630221962928772,-0.03248167037963867,1.5847262144088745,1.0389586687088013,0.07862162590026855,-0.03262519836425781,-0.9409105181694031,1.1904902458190918,-0.024179399013519287,-0.004924893379211426,-0.6945032477378845,1.488405704498291,-0.01903897523880005,0.011305809020996094
73,1.95781672000885,-4.080180644989014,0.14992988109588623,-0.260591983795166,1.7625703811645508,-4.236900806427002,0.13426578044891357,-0.2778294086456299,1.7511159181594849,-4.221565246582031,0.13647150993347168,-0.2783381938934326,0.9177987575531006,-4.096815586090088,0.08395081758499146,-0.2776463031768799,1.0592252016067505,-3.9161269664764404,0.07234394550323486,-0.27890729904174805,0.26964277029037476,-2.9009485244750977,0.036794692277908325,-0.12711238861083984,1.1939442157745361,-2.519285202026367,0.05125570297241211,-0.16040706634521484,0.875609278678894,-1.8511595726013184,0.09237909317016602,-0.019680023193359375,2.113957166671753,-1.0796979665756226,0.02353692054748535,-0.08152014017105103,2.2800960540771484,-1.7579656839370728,0.23952150344848633,-0.05288195610046387,3.4427995681762695,-1.435543179512024,0.13505792617797852,-0.07194685935974121,-0.2888438105583191,-0.10129938274621964,-0.0016900300979614258,0.0032681822776794434,0.2888443171977997,0.10129835456609726,0.0016905367374420166,-0.0032682642340660095,0.8613229990005493,0.9465078711509705,0.05841094255447388,0.22002416849136353,1.6345491409301758,1.2555780410766602,0.04982292652130127,0.2166193723678589,-0.9388518333435059,1.3659943342208862,0.002058684825897217,0.17550408840179443,-0.82384192943573,1.6913175582885742,-0.12933868169784546,0.2029118537902832
74,1.87527596950531,-3.6582329273223877,-0.08254075050354004,0.421947717666626,1.6979888677597046,-3.8032593727111816,-0.06458151340484619,0.4336414337158203,1.7069218158721924,-3.7930893898010254,-0.04419410228729248,0.42847585678100586,0.8916940093040466,-3.695965051651001,-0.026104748249053955,0.4008505344390869,1.0841412544250488,-3.5397071838378906,0.02491605281829834,0.3764197826385498,0.25120118260383606,-2.643843650817871,-0.018441587686538696,0.25710487365722656,1.1765196323394775,-2.264652967453003,-0.017424583435058594,0.25463223457336426,0.83291095495224,-1.6747418642044067,-0.04269832372665405,0.17641770839691162,1.9494653940200806,-0.9143655896186829,-0.16449177265167236,0.1653323769569397,2.076286554336548,-1.5084515810012817,-0.20380949974060059,0.24951410293579102,3.1429266929626465,-1.2846217155456543,-0.29987287521362305,0.15092146396636963,-0.30093100666999817,-0.09689745306968689,-0.012087196111679077,0.004401929676532745,0.30093100666999817,0.09689699113368988,0.012086689472198486,-0.004401363432407379,0.7097132802009583,0.7589654326438904,-0.15160971879959106,-0.18754243850708008,1.5962151288986206,1.0447938442230225,-0.038334012031555176,-0.2107841968536377,-0.9642821550369263,1.1541786193847656,-0.02543032169342041,-0.2118157148361206,-0.6196932196617126,1.4030767679214478,0.20414870977401733,-0.28824079036712646
75,1.97517728805542,-3.5134196281433105,0.09990131855010986,0.14481329917907715,1.816361665725708,-3.6791229248046875,0.11837279796600342,0.12413644790649414,1.8163625001907349,-3.6471426486968994,0.10944068431854248,0.14594674110412598,1.017742395401001,-3.6269936561584473,0.12604838609695435,0.06897139549255371,1.207126259803772,-3.4318058490753174,0.12298500537872314,0.10790133476257324,0.34244805574417114,-2.630060911178589,0.09124687314033508,0.013782739639282227,1.2533478736877441,-2.217433452606201,0.0768282413482666,0.04721951484680176,0.9096519351005554,-1.5644912719726562,0.07674098014831543,0.11025059223175049,1.880843997001648,-0.8126099109649658,-0.06862139701843262,0.10175567865371704,2.1324338912963867,-1.246729850769043,0.05614733695983887,0.26172173023223877,3.0075154304504395,-1.1708985567092896,-0.13541126251220703,0.11372315883636475,-0.31072717905044556,-0.09930369257926941,-0.009796172380447388,-0.0024062395095825195,0.31072762608528137,0.0993032455444336,0.009796619415283203,0.0024062544107437134,0.5503999590873718,0.7796903252601624,-0.15931332111358643,0.020724892616271973,1.555009126663208,1.082349419593811,-0.0412060022354126,0.037555575370788574,-1.133262038230896,1.1478331089019775,-0.16897988319396973,-0.006345510482788086,-0.5798230171203613,1.4190610647201538,0.03987020254135132,0.015984296798706055
76,2.4183008670806885,-3.7989068031311035,0.44312357902526855,-0.28548717498779297,2.264549970626831,-4.006564617156982,0.44818830490112305,-0.3274416923522949,2.2714693546295166,-3.9580812454223633,0.45510685443878174,-0.31093859672546387,1.4231292009353638,-3.997046709060669,0.4053868055343628,-0.3700530529022217,1.6641074419021606,-3.776366710662842,0.45698118209838867,-0.3445608615875244,0.7072191834449768,-2.9293224811553955,0.36477112770080566,-0.29926156997680664,1.5972179174423218,-2.4733595848083496,0.34387004375457764,-0.25592613220214844,1.4007127285003662,-1.7375749349594116,0.4910607933998108,-0.17308366298675537,2.0275609493255615,-0.8395783305168152,0.14671695232391357,-0.026968419551849365,2.8431801795959473,-1.3821429014205933,0.7107462882995605,-0.1354130506515503,3.3473384380340576,-1.2803754806518555,0.33982300758361816,-0.10947692394256592,-0.29636770486831665,-0.10636310279369354,0.014359474182128906,-0.007059410214424133,0.29636722803115845,0.10636357963085175,-0.014360398054122925,0.007060334086418152,0.7381682991981506,0.9154173731803894,0.1877683401107788,0.13572704792022705,1.6362035274505615,1.2750978469848633,0.08119440078735352,0.19274842739105225,-1.2755684852600098,1.2471843957901,-0.14230644702911377,0.09935128688812256,-1.03329336643219,1.5946886539459229,-0.4534703493118286,0.17562758922576904
77,2.957256555557251,-3.9904468059539795,0.5389556884765625,-0.19154000282287598,2.829714775085449,-4.222194671630859,0.5651648044586182,-0.21563005447387695,2.84114933013916,-4.178526878356934,0.5696799755096436,-0.2204456329345703,1.9447940587997437,-4.269377708435059,0.5216648578643799,-0.27233099937438965,2.2488229274749756,-4.07147216796875,0.5847154855728149,-0.2951054573059082,1.083990454673767,-3.2444097995758057,0.3767712712287903,-0.31508731842041016,1.9847739934921265,-2.8101413249969482,0.3875560760498047,-0.33678174018859863,1.7719444036483765,-1.872157335281372,0.37123167514801025,-0.13458240032196045,2.194535732269287,-0.9530025124549866,0.16697478294372559,-0.11342418193817139,3.4348127841949463,-1.4281350374221802,0.591632604598999,-0.045992136001586914,3.7058427333831787,-1.3620461225509644,0.3585042953491211,-0.08167064189910889,-0.30852919816970825,-0.10468808561563492,-0.012161493301391602,0.0016750171780586243,0.30852919816970825,0.10468912869691849,0.012161970138549805,-0.001674450933933258,0.8474598526954651,0.9245343208312988,0.10929155349731445,0.009116947650909424,1.8920921087265015,1.2966639995574951,0.25588858127593994,0.021566152572631836,-1.5187280178070068,1.35329008102417,-0.24315953254699707,0.10610568523406982,-1.0719783306121826,1.7137113809585571,-0.038684964179992676,0.11902272701263428
78,3.172794818878174,-3.7511098384857178,0.21553826332092285,0.23933696746826172,3.096122980117798,-4.039817810058594,0.26640820503234863,0.18237686157226562,3.021801471710205,-3.9448070526123047,0.18065214157104492,0.2337198257446289,2.397308349609375,-4.243323802947998,0.45251429080963135,0.026053905487060547,2.5488998889923096,-3.8998618125915527,0.300076961517334,0.17161035537719727,1.5179961919784546,-3.176619052886963,0.4340057373046875,0.06779074668884277,2.3434410095214844,-2.612136125564575,0.3586670160293579,0.19800519943237305,1.7091166973114014,-1.6474112272262573,-0.0628277063369751,0.22474610805511475,2.3945376873016357,-0.6073446273803711,0.20000195503234863,0.3456578850746155,3.1599836349487305,-1.2385997772216797,-0.2748291492462158,0.1895352602005005,3.530282497406006,-1.0378273725509644,-0.17556023597717285,0.32421875,-0.2916424870491028,-0.1206543892621994,0.01688671112060547,-0.015966303646564484,0.2916419506072998,0.1206543892621994,-0.016887247562408447,0.015965260565280914,0.7330380082130432,1.1922118663787842,-0.11442184448242188,0.26767754554748535,1.8044352531433105,1.6774916648864746,-0.08765685558319092,0.3808276653289795,-1.7336105108261108,1.5168431997299194,-0.214882493019104,0.1635531187057495,-1.0402352809906006,2.137394428253174,0.03174304962158203,0.4236830472946167
79,6.828318119049072,-6.538730144500732,3.6555233001708984,-2.7876203060150146,6.948696136474609,-7.158406734466553,3.8525731563568115,-3.118588924407959,6.310962677001953,-7.031007289886475,3.289161205291748,-3.08620023727417,6.565944194793701,-7.756380081176758,4.168635845184326,-3.5130562782287598,5.099489212036133,-7.309440612792969,2.5505893230438232,-3.409578800201416,5.073985576629639,-6.132882118225098,3.5559892654418945,-2.9562630653381348,4.393332004547119,-5.4002766609191895,2.0498909950256348,-2.7881405353546143,6.404754161834717,-3.1746904850006104,4.6956377029418945,-1.527279257774353,4.232630729675293,-1.459281086921692,1.8380930423736572,-0.8519364595413208,7.752712249755859,-1.9894500970840454,4.592728614807129,-0.7508503198623657,7.625176906585693,-2.0919387340545654,4.0948944091796875,-1.054111361503601,0.19186784327030182,-0.0663769543170929,0.4835103154182434,0.054277434945106506,-0.19186674058437347,0.0663769543170929,-0.4835087060928345,-0.054277434945106506,0.6187594532966614,3.1181869506835938,-0.11427855491638184,1.9259750843048096,1.7587406635284424,3.6211581230163574,-0.045694589614868164,1.9436664581298828,-3.62430477142334,4.25240421295166,-1.890694260597229,2.735560894012451,-3.193397045135498,4.898862361907959,-2.1531617641448975,2.761467933654785
80,15.272939682006836,-12.166101455688477,8.444622039794922,-5.627371311187744,15.722490310668945,-13.198912620544434,8.773794174194336,-6.040505886077881,14.746068954467773,-13.538092613220215,8.43510627746582,-6.50708532333374,15.984214782714844,-14.920571327209473,9.418270111083984,-7.164191246032715,13.868913650512695,-15.091714859008789,8.769424438476562,-7.78227424621582,12.905957221984863,-12.490083694458008,7.831971645355225,-6.35720157623291,11.947898864746094,-12.203508377075195,7.554566860198975,-6.803231716156006,11.406848907470703,-5.391376972198486,5.002094745635986,-2.216686487197876,10.554794311523438,-3.0373809337615967,6.3221635818481445,-1.5780998468399048,13.107033729553223,-3.720262289047241,5.354321479797363,-1.7308121919631958,16.90104866027832,-3.1682982444763184,9.275871276855469,-1.076359510421753,0.46177762746810913,0.22606807947158813,0.2699097990989685,0.29244503378868103,-0.461775004863739,-0.22606807947158813,-0.26990824937820435,-0.29244503378868103,0.4459182918071747,6.892950534820557,-0.1728411614894867,3.774763584136963,1.1682325601577759,7.111476898193359,-0.5905081033706665,3.490318775177002,-9.904245376586914,11.762188911437988,-6.279940605163574,7.509784698486328,-10.513959884643555,12.129964828491211,-7.320562839508057,7.231102466583252
81,3.534870147705078,-2.598039388656616,-11.738069534301758,9.568061828613281,3.7191216945648193,-2.7786314487457275,-12.003368377685547,10.420281410217285,3.5078113079071045,-2.922532796859741,-11.23825740814209,10.615559577941895,3.93565034866333,-3.013850688934326,-12.048564910888672,11.906721115112305,3.4036333560943604,-3.263246774673462,-10.465280532836914,11.828468322753906,3.5366568565368652,-2.3060595989227295,-9.369300842285156,10.1840238571167,2.580897808074951,-2.600209951400757,-9.367000579833984,9.60329818725586,3.4778759479522705,-0.7302477359771729,-7.928973197937012,4.661128997802734,2.3140523433685303,-0.7879968285560608,-8.240741729736328,2.2493841648101807,3.23176908493042,-0.745507538318634,-9.875265121459961,2.974754810333252,3.355276346206665,-0.8453659415245056,-13.545772552490234,2.322932243347168,0.35731467604637146,0.155681774020195,-0.10446295142173767,-0.07038630545139313,-0.35731467604637146,-0.155681774020195,0.10446032881736755,0.07038630545139313,-0.060454972088336945,1.6577770709991455,-0.5063732862472534,-5.235173225402832,-0.4652327597141266,1.3791815042495728,-1.63346529006958,-5.732295513153076,-2.2111711502075195,2.4697723388671875,7.6930742263793945,-9.2924165725708,-2.4776761531829834,2.1345865726470947,8.036283493041992,-9.995378494262695
82,11.180074691772461,-5.220116138458252,7.645204544067383,-2.6220767498016357,11.493973731994629,-5.717230796813965,7.7748517990112305,-2.9385993480682373,11.278270721435547,-6.1761064529418945,7.770459175109863,-3.2535736560821533,11.230843544006348,-6.96689510345459,7.295193195343018,-3.9530444145202637,10.723197937011719,-7.657049655914307,7.3195648193359375,-4.393802642822266,8.879454612731934,-5.990809917449951,5.342797756195068,-3.6847503185272217,7.881854057312012,-5.921584606170654,5.3009562492370605,-3.3213746547698975,8.30225944519043,-2.3282675743103027,4.824383735656738,-1.5980198383331299,7.561505317687988,-0.6919766664505005,5.247452735900879,0.0960201621055603,10.398977279663086,-1.0329631567001343,7.167208194732666,-0.28745561838150024,10.715356826782227,-1.3517179489135742,7.360080718994141,-0.5063520073890686,0.5148462057113647,0.1313462257385254,0.1575315296649933,-0.024335548281669617,-0.5148462057113647,-0.1313462257385254,-0.1575315296649933,0.024335548281669617,1.7032277584075928,4.858124256134033,1.7636827230453491,3.2003471851348877,0.7012830972671509,4.9614763259887695,1.166515827178955,3.5822949409484863,-4.3360700607299805,6.813470840454102,-2.124898910522461,4.343698501586914,-5.329002380371094,6.199441432952881,-2.8513262271881104,4.064854621887207
83,11.586786270141602,-4.867360591888428,0.4067115783691406,0.3527555465698242,11.485718727111816,-5.403081893920898,-0.0082550048828125,0.3141489028930664,11.577159881591797,-5.6223063468933105,0.29888916015625,0.553800106048584,10.477845191955566,-7.090441703796387,-0.7529983520507812,-0.12354660034179688,10.884106636047363,-7.139925956726074,0.16090869903564453,0.5171236991882324,7.723992824554443,-6.551632881164551,-1.1554617881774902,-0.5608229637145996,8.637516975402832,-6.144847393035889,0.7556629180908203,-0.22326278686523438,7.468300819396973,-2.780155897140503,-0.833958625793457,-0.4518883228302002,6.721076011657715,-0.9929984211921692,-0.8404293060302734,-0.3010217547416687,10.842910766601562,-1.0118266344070435,0.44393348693847656,0.02113652229309082,10.939424514770508,-0.7642995119094849,0.22406768798828125,0.5874184370040894,-0.2793392539024353,-0.021049629896879196,-0.7941854596138,-0.15239585936069489,0.2793377637863159,0.02104814536869526,0.7941839694976807,0.1523943692445755,2.004150390625,5.091350555419922,0.3009226322174072,0.23322629928588867,4.185745716094971,5.584850788116455,3.4844627380371094,0.6233744621276855,-4.857132911682129,6.405168056488037,-0.5210628509521484,-0.40830278396606445,-3.557255268096924,6.829590320587158,1.77174711227417,0.6301488876342773
84,7.568619728088379,-4.6755876541137695,-4.018166542053223,0.1917729377746582,7.408815383911133,-5.194165229797363,-4.076903343200684,0.20891666412353516,7.483965873718262,-5.206634998321533,-4.093194007873535,0.41567134857177734,6.479046821594238,-6.328465461730957,-3.998798370361328,0.7619762420654297,6.878292083740234,-6.0449395179748535,-4.005814552307129,1.0949864387512207,4.793030738830566,-5.123904705047607,-2.930962085723877,1.4277281761169434,5.513514518737793,-4.4304327964782715,-3.124002456665039,1.7144145965576172,4.4163289070129395,-2.3290250301361084,-3.051971912384033,0.45113086700439453,4.473482131958008,-0.6377692818641663,-2.247593879699707,0.35522913932800293,7.370721340179443,-0.9550678730010986,-3.472189426422119,0.056758761405944824,7.420906066894531,-0.5938798189163208,-3.5185184478759766,0.17041969299316406,-0.2475823611021042,-0.13021165132522583,0.031756892800331116,-0.10916201770305634,0.2475823611021042,0.13021165132522583,-0.03175540268421173,0.10916350781917572,1.7641295194625854,3.585700511932373,-0.24002087116241455,-1.5056500434875488,3.3539271354675293,4.356586933135986,-0.8318185806274414,-1.2282638549804688,-3.950671434402466,4.386832237243652,0.9064614772796631,-2.0183358192443848,-2.583549976348877,5.333198547363281,0.9737052917480469,-1.496391773223877
